timestamp,crash_mult,trigger,mode,p1_result,p2_result,round_pnl,session_pnl,cumulative_pnl
2026-05-09 04:07:28,17.03,1,watch,-,-,0.00,0.00,-11.00
2026-05-09 04:08:16,24.27,1,bet,win,win,7.00,7.00,-4.00
2026-05-09 04:08:52,8.96,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:09:07,1.52,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:09:20,1.29,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:09:45,3.47,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:10:02,1.87,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:10:14,1.14,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:10:41,4.22,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:10:51,1.06,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:11:17,3.84,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:11:35,2.05,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:11:51,1.56,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:12:59,38.16,1,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:13:18,2.08,0,bet,loss,loss,-2.00,-2.00,-6.00
2026-05-09 04:13:35,1.83,0,bet,loss,loss,-2.00,-4.00,-8.00
2026-05-09 04:14:07,6.01,0,bet,win,win,7.00,3.00,-1.00
2026-05-09 04:14:20,1.38,0,watch,-,-,0.00,0.00,-1.00
2026-05-09 04:14:34,1.42,0,watch,-,-,0.00,0.00,-1.00
2026-05-09 04:14:56,2.67,0,watch,-,-,0.00,0.00,-1.00
2026-05-09 04:15:25,4.96,0,watch,-,-,0.00,0.00,-1.00
2026-05-09 04:15:47,2.80,0,watch,-,-,0.00,0.00,-1.00
2026-05-09 04:16:16,4.59,0,watch,-,-,0.00,0.00,-1.00
2026-05-09 04:17:08,34.43,1,watch,-,-,0.00,0.00,-1.00
2026-05-09 04:17:30,2.77,0,bet,loss,loss,-2.00,-2.00,-3.00
2026-05-09 04:17:43,1.22,0,bet,loss,loss,-2.00,-4.00,-5.00
2026-05-09 04:18:08,3.73,0,bet,loss,win,1.00,-3.00,-4.00
2026-05-09 04:18:25,1.85,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:18:44,2.27,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:18:54,1.00,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:19:26,6.29,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:19:39,1.13,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:19:52,1.53,0,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:20:58,106.00,1,watch,-,-,0.00,0.00,-4.00
2026-05-09 04:21:33,7.97,0,bet,win,win,7.00,7.00,3.00
2026-05-09 04:21:55,2.58,0,watch,-,-,0.00,0.00,3.00
2026-05-09 04:22:28,7.18,0,watch,-,-,0.00,0.00,3.00
2026-05-09 04:22:54,3.95,0,watch,-,-,0.00,0.00,3.00
2026-05-09 04:23:26,6.35,0,watch,-,-,0.00,0.00,3.00
2026-05-09 04:23:42,1.67,0,watch,-,-,0.00,0.00,3.00
2026-05-09 04:24:21,11.54,1,watch,-,-,0.00,0.00,3.00
2026-05-09 04:24:31,1.00,0,bet,loss,loss,-2.00,-2.00,1.00
2026-05-09 04:25:01,5.09,0,bet,loss,win,1.00,-1.00,2.00
2026-05-09 04:25:17,1.71,0,watch,-,-,0.00,0.00,2.00
2026-05-09 04:25:52,8.12,0,watch,-,-,0.00,0.00,2.00
2026-05-09 04:26:03,1.02,0,watch,-,-,0.00,0.00,2.00
2026-05-09 04:26:45,15.40,1,watch,-,-,0.00,0.00,2.00
2026-05-09 04:26:58,1.31,0,bet,loss,loss,-2.00,-2.00,0.00
2026-05-09 04:27:27,4.89,0,bet,loss,win,1.00,-1.00,1.00
2026-05-09 04:27:45,1.86,0,watch,-,-,0.00,0.00,1.00
2026-05-09 04:28:14,4.99,0,watch,-,-,0.00,0.00,1.00
2026-05-09 04:28:39,3.53,0,watch,-,-,0.00,0.00,1.00
2026-05-09 04:29:00,2.54,0,watch,-,-,0.00,0.00,1.00
2026-05-09 04:29:13,1.11,0,watch,-,-,0.00,0.00,1.00
2026-05-09 04:29:36,3.18,0,watch,-,-,0.00,0.00,1.00
2026-05-09 04:30:07,5.67,0,watch,-,-,0.00,0.00,1.00
2026-05-09 04:30:53,20.04,1,watch,-,-,0.00,0.00,1.00
2026-05-09 04:31:15,2.93,0,bet,loss,loss,-2.00,-2.00,-1.00
2026-05-09 04:31:33,1.76,0,bet,loss,loss,-2.00,-4.00,-3.00
2026-05-09 04:31:45,1.25,0,bet,loss,loss,-2.00,-6.00,-5.00
2026-05-09 04:32:02,1.70,0,bet,loss,loss,-2.00,-8.00,-7.00
2026-05-09 04:32:17,1.68,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 04:32:28,1.11,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 04:33:17,26.99,1,watch,-,-,0.00,0.00,-7.00
2026-05-09 04:33:37,2.30,0,bet,loss,loss,-2.00,-2.00,-9.00
2026-05-09 04:33:48,1.00,0,bet,loss,loss,-2.00,-4.00,-11.00
2026-05-09 04:34:05,1.94,0,bet,loss,loss,-2.00,-6.00,-13.00
2026-05-09 04:34:17,1.12,0,bet,loss,loss,-2.00,-8.00,-15.00
2026-05-09 04:34:38,2.68,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:34:49,1.02,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:35:21,6.66,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:35:41,2.30,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:35:51,1.00,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:36:05,1.37,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:36:20,1.52,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:36:39,2.10,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:37:00,2.57,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:37:41,13.47,1,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:37:56,1.43,0,bet,loss,loss,-2.00,-2.00,-17.00
2026-05-09 04:38:07,1.05,0,bet,loss,loss,-2.00,-4.00,-19.00
2026-05-09 04:38:27,2.74,0,bet,loss,loss,-2.00,-6.00,-21.00
2026-05-09 04:38:40,1.18,0,bet,loss,loss,-2.00,-8.00,-23.00
2026-05-09 04:38:51,1.19,0,watch,-,-,0.00,0.00,-23.00
2026-05-09 04:39:01,1.00,0,watch,-,-,0.00,0.00,-23.00
2026-05-09 04:39:14,1.34,0,watch,-,-,0.00,0.00,-23.00
2026-05-09 04:39:29,1.60,0,watch,-,-,0.00,0.00,-23.00
2026-05-09 04:39:39,1.00,0,watch,-,-,0.00,0.00,-23.00
2026-05-09 04:39:54,1.57,0,watch,-,-,0.00,0.00,-23.00
2026-05-09 04:41:06,189.11,1,watch,-,-,0.00,0.00,-23.00
2026-05-09 04:41:50,17.15,1,bet,win,win,7.00,7.00,-16.00
2026-05-09 04:42:03,1.30,0,watch,-,-,0.00,0.00,-16.00
2026-05-09 04:42:23,2.20,0,watch,-,-,0.00,0.00,-16.00
2026-05-09 04:43:11,24.27,1,watch,-,-,0.00,0.00,-16.00
2026-05-09 04:44:11,60.35,1,bet,win,win,7.00,7.00,-9.00
2026-05-09 04:44:21,1.03,0,watch,-,-,0.00,0.00,-9.00
2026-05-09 04:44:34,1.34,0,watch,-,-,0.00,0.00,-9.00
2026-05-09 04:45:08,7.32,0,watch,-,-,0.00,0.00,-9.00
2026-05-09 04:45:50,14.60,1,watch,-,-,0.00,0.00,-9.00
2026-05-09 04:46:00,1.00,0,bet,loss,loss,-2.00,-2.00,-11.00
2026-05-09 04:46:10,1.04,0,bet,loss,loss,-2.00,-4.00,-13.00
2026-05-09 04:46:21,1.12,0,bet,loss,loss,-2.00,-6.00,-15.00
2026-05-09 04:46:36,1.60,0,bet,loss,loss,-2.00,-8.00,-17.00
2026-05-09 04:47:18,14.07,1,watch,-,-,0.00,0.00,-17.00
2026-05-09 04:47:40,2.71,0,bet,loss,loss,-2.00,-2.00,-19.00
2026-05-09 04:48:03,3.03,0,bet,loss,win,1.00,-1.00,-18.00
2026-05-09 04:48:18,1.54,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:48:33,1.56,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:48:56,2.87,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:49:11,1.46,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:49:27,1.80,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:49:58,5.69,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:50:18,2.43,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:50:38,2.20,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:50:51,1.30,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:51:19,4.51,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:51:43,3.43,0,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:52:24,12.73,1,watch,-,-,0.00,0.00,-18.00
2026-05-09 04:52:49,3.39,0,bet,loss,win,1.00,1.00,-17.00
2026-05-09 04:53:30,12.49,1,watch,-,-,0.00,0.00,-17.00
2026-05-09 04:53:48,1.66,0,bet,loss,loss,-2.00,-2.00,-19.00
2026-05-09 04:54:00,1.32,0,bet,loss,loss,-2.00,-4.00,-21.00
2026-05-09 04:54:24,3.49,0,bet,loss,win,1.00,-3.00,-20.00
2026-05-09 04:54:46,2.75,0,watch,-,-,0.00,0.00,-20.00
2026-05-09 04:55:03,1.74,0,watch,-,-,0.00,0.00,-20.00
2026-05-09 04:55:16,1.30,0,watch,-,-,0.00,0.00,-20.00
2026-05-09 04:55:28,1.23,0,watch,-,-,0.00,0.00,-20.00
2026-05-09 04:55:46,1.94,0,watch,-,-,0.00,0.00,-20.00
2026-05-09 04:56:41,42.76,1,watch,-,-,0.00,0.00,-20.00
2026-05-09 04:57:01,2.43,0,bet,loss,loss,-2.00,-2.00,-22.00
2026-05-09 04:57:46,18.44,1,bet,win,win,7.00,5.00,-15.00
2026-05-09 04:57:57,1.13,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:58:35,1.39,0,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:59:27,36.47,1,watch,-,-,0.00,0.00,-15.00
2026-05-09 04:59:37,1.53,0,bet,loss,loss,-2.00,-2.00,-17.00
2026-05-09 04:59:53,1.69,0,bet,loss,loss,-2.00,-4.00,-19.00
2026-05-09 05:00:06,1.30,0,bet,loss,loss,-2.00,-6.00,-21.00
2026-05-09 05:00:21,1.50,0,bet,loss,loss,-2.00,-8.00,-23.00
