timestamp,crash_mult,trigger,mode,p1_result,p2_result,round_pnl,session_pnl,cumulative_pnl
2026-05-09 18:45:34,23.86,1,watch,-,-,0.00,0.00,0.00
2026-05-09 18:45:51,2.00,0,bet,loss,loss,-2.00,-2.00,-2.00
2026-05-09 18:46:01,1.04,0,bet,loss,loss,-2.17,-4.17,-4.17
