timestamp,crash_mult,trigger,mode,p1_result,p2_result,round_pnl,session_pnl,cumulative_pnl
2026-05-09 16:11:58,2.07,0,watch,-,-,0.00,0.00,-42.64
2026-05-09 16:12:16,1.20,0,bet,loss,loss,-5.88,-5.88,-48.52
2026-05-09 16:12:29,1.02,0,bet,loss,loss,-6.86,-12.74,-55.38
2026-05-09 16:12:46,1.64,0,bet,loss,loss,-8.00,-20.74,-63.38
2026-05-09 16:13:18,7.16,0,bet,win,win,43.65,22.91,-19.73
2026-05-09 16:13:36,1.57,0,watch,-,-,0.00,0.00,-19.73
2026-05-09 16:13:50,1.32,0,watch,-,-,0.00,0.00,-19.73
2026-05-09 16:14:38,23.22,1,watch,-,-,0.00,0.00,-19.73
2026-05-09 16:14:54,1.25,0,bet,loss,loss,-2.00,-2.00,-21.73
2026-05-09 16:15:06,1.30,0,bet,loss,loss,-2.17,-4.17,-23.90
2026-05-09 16:15:22,1.45,0,bet,loss,loss,-2.53,-6.70,-26.43
2026-05-09 16:16:14,28.65,1,bet,win,win,11.75,5.05,-14.68
2026-05-09 16:16:35,2.04,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:16:57,2.52,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:17:12,1.38,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:17:32,1.92,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:17:48,1.47,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:18:05,1.67,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:18:27,2.80,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:18:40,1.05,0,watch,-,-,0.00,0.00,-14.68
2026-05-09 16:18:55,1.33,0,bet,loss,loss,-2.00,-2.00,-16.68
2026-05-09 16:19:22,3.71,0,bet,loss,win,0.83,-1.17,-15.85
2026-05-09 16:19:34,1.07,0,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:19:58,3.12,0,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:20:15,1.64,0,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:20:26,1.00,0,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:21:03,1.52,0,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:21:26,2.87,0,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:21:40,1.37,0,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:22:27,17.76,1,watch,-,-,0.00,0.00,-15.85
2026-05-09 16:22:44,1.13,0,bet,loss,loss,-2.03,-2.03,-17.88
2026-05-09 16:22:57,1.46,0,bet,loss,loss,-2.37,-4.40,-20.25
2026-05-09 16:23:07,1.00,0,bet,loss,loss,-2.76,-7.16,-23.01
2026-05-09 16:23:25,1.58,0,bet,loss,loss,-3.22,-10.38,-26.23
2026-05-09 16:23:52,4.13,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:24:16,2.78,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:24:42,3.74,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:25:12,3.88,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:25:30,1.68,0,watch,-,-,0.00,0.00,-26.23
